source_row_number,hora,dia_semana,mes,trimestre,dia_mes,semana_ano,is_horario_comercial,is_fim_de_semana,is_segunda_terca,periodo_dia,lag_1d,lag_7d,rolling_7d,rolling_30d,lag_1d_p2,lag_1d_p3,prioridade_bin,produto_enc,categoria_enc,subcategoria_enc,grupo_enc,aberto_por_enc,produto_freq,grupo_freq,mes_sin,mes_cos,is_feriado,tipo_feriado,dias_ate_feriado,dias_desde_feriado,target_ola
17713,19,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,18,67,101,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17714,19,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,18,104,38,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17715,19,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,29,13,369,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17716,19,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,23,42,234,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17717,18,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17718,18,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17719,18,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,36,71,206,4,1,0.008051,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17720,18,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,31,117,316,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17721,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,18,67,164,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17722,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,21,5,16,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17723,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,35,55,111,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,1
17724,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,30,104,378,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17725,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17726,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,23,35,370,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17727,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,21,5,20,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17728,17,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17729,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17730,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,30,104,262,8,0,0.019853,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17731,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,31,55,269,10,0,0.071635,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17732,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,31,60,249,8,0,0.071635,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17733,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,23,42,234,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17734,16,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,170,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17735,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,13,104,41,10,0,0.002775,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17736,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,23,94,370,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17737,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,18,104,38,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17738,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,31,59,249,8,0,0.071635,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17739,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17740,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,16,34,192,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17741,15,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,127,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17742,14,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,15,62,144,8,0,0.041582,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17743,14,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,1,31,115,361,15,0,0.071635,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17744,14,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17745,14,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17746,13,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,16,92,183,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17747,13,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,30,104,185,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17748,13,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17749,13,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17750,12,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,23,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17751,12,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17752,12,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17753,12,1,4,2,8,15,1,0,1,2,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,275,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17754,11,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,1,22,34,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17755,11,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,29,12,167,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17756,11,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,35,52,204,8,0,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17757,11,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,32,79,266,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17758,11,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17759,10,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,12,34,246,2,1,0.020009,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17760,10,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,7,69,173,4,0,0.000156,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17761,10,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,1,31,117,229,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17762,10,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,32,102,204,14,1,0.022354,0.00594,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17763,10,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,31,116,316,8,0,0.071635,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17764,9,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,254,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17765,9,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,307,8,1,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17766,9,1,4,2,8,15,1,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,15,65,125,10,0,0.041582,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17767,8,1,4,2,8,15,0,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,37,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17768,8,1,4,2,8,15,0,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17769,7,1,4,2,8,15,0,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,185,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17770,7,1,4,2,8,15,0,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17771,6,1,4,2,8,15,0,0,1,1,91.0,97.0,84.57,79.87,21.0,70.0,0,12,92,246,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17772,5,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17773,4,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,31,117,229,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17774,4,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17775,4,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,14,85,162,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17776,3,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17777,3,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,306,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17778,2,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,8,1,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17779,2,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17780,2,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17781,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17782,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17783,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17784,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,23,94,370,10,1,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17785,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17786,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17787,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17788,1,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17789,0,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,254,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17790,0,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17791,0,1,4,2,8,15,0,0,1,0,91.0,97.0,84.57,79.87,21.0,70.0,0,14,85,162,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17792,22,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,122,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17793,22,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,1,31,60,229,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17794,21,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,14,85,162,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17795,21,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,14,85,162,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17796,21,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,127,8,1,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17797,21,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17798,20,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,127,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17799,20,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,23,35,370,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17800,19,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17801,19,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17802,19,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,30,104,378,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17803,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,1,31,60,361,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17804,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,1,11,111,23,8,1,0.143935,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17805,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,306,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17806,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,122,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17807,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,23,94,351,12,0,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17808,18,0,4,2,7,15,0,0,1,3,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17809,17,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,34,307,15,1,0.319056,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17810,17,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,170,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17811,17,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,14,85,74,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17812,17,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17813,17,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17814,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,18,104,38,10,0,0.017039,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17815,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17816,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17817,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,35,52,204,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17818,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,22,104,127,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17819,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,41,95,190,12,0,0.016492,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17820,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,35,47,107,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17821,16,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,23,42,238,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17822,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17823,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,11,111,23,8,0,0.143935,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17824,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,193,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17825,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17826,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17827,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17828,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,31,55,269,10,0,0.071635,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17829,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17830,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,55,269,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17831,15,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,18,32,204,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17832,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,32,79,265,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17833,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,92,185,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17834,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,30,104,185,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17835,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,16,104,204,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17836,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,8,104,53,11,0,0.004377,0.015437,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17837,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17838,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,31,118,379,4,1,0.071635,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17839,14,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,18,104,134,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17840,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,18,32,204,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17841,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,23,42,238,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17842,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,11,97,12,8,0,0.143935,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17843,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17844,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,1,31,117,361,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17845,12,0,4,2,7,15,1,0,1,2,27.0,67.0,85.14,77.5,10.0,17.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17846,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17847,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,35,47,204,8,0,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17848,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,11,97,275,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17849,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,23,94,370,10,1,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17850,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,31,60,246,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17851,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,1,31,117,379,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17852,11,0,4,2,7,15,1,0,1,1,27.0,67.0,85.14,77.5,10.0,17.0,0,35,52,163,4,0,0.127364,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
